Time,Channel A
(ms),(V)

-31.00849317,4.28601900
-30.99849317,4.27015000
-30.98849317,4.28678200
-30.97849317,4.28891800
-30.96849317,4.27671100
-30.95849317,4.29548000
-30.94849317,4.29044500
-30.93849317,4.29624300
-30.92849317,4.31653800
-30.91849317,4.27015000
-30.90849317,4.28174700
-30.89849317,4.28891800
-30.88849317,4.29548000
-30.87849317,4.27808500
-30.86849317,4.29197100
-30.85849317,4.28098400
-30.84849317,4.29334400
-30.83849317,4.28601900
-30.82849317,4.29120800
-30.81849317,4.30936600
-30.80849318,4.30723000
-30.79849318,4.28830800
-30.78849318,4.28312000
-30.77849318,4.28098400
-30.76849318,4.29258100
-30.75849318,4.30417800
-30.74849318,4.28754500
-30.73849318,4.27518600
-30.72849318,4.30356700
-30.71849318,4.29410700
-30.70849318,4.28891800
-30.69849318,4.29334400
-30.68849318,4.28098400
-30.67849318,4.29258100
-30.66849318,4.29044500
-30.65849318,4.28022100
-30.64849318,4.29624300
-30.63849318,4.29548000
-30.62849318,4.29700600
-30.61849318,4.32020000
-30.60849318,4.30936600
-30.59849318,4.28968200
-30.58849318,4.26938700
-30.57849318,4.29258100
-30.56849318,4.27884800
-30.55849318,4.27884800
-30.54849318,4.27594900
-30.53849318,4.26786100
-30.52849318,4.29990500
-30.51849318,4.30356700
-30.50849318,4.29914200
-30.49849318,4.29700600
-30.48849318,4.31806400
-30.47849318,4.29776900
-30.46849318,4.29624300
-30.45849318,4.26435100
-30.44849318,4.28540900
-30.43849318,4.27671100
-30.42849318,4.30127900
-30.41849319,4.28022100
-30.40849319,4.28098400
-30.39849319,4.30280400
-30.38849319,4.28098400
-30.37849319,4.28891800
-30.36849319,4.29914200
-30.35849319,4.30204200
-30.34849319,4.27442300
-30.33849319,4.28754500
-30.32849319,4.30494100
-30.31849319,4.28968200
-30.30849319,4.28830800
-30.29849319,4.29258100
-30.28849319,4.28251000
-30.27849319,4.28540900
-30.26849319,4.29700600
-30.25849319,4.29410700
-30.24849319,4.28388300
-30.23849319,4.27594900
-30.22849319,4.28891800
-30.21849319,4.29700600
-30.20849319,4.29837900
-30.19849319,4.29700600
-30.18849319,4.30204200
-30.17849319,4.29837900
-30.16849319,4.30936600
-30.15849319,4.28312000
-30.14849319,4.28540900
-30.13849319,4.27732200
-30.12849319,4.28830800
-30.11849319,4.27366000
-30.10849319,4.30204200
-30.09849319,4.30570400
-30.08849319,4.29837900
